// 10/07/2023 12:58:43
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=5, Population=32, PowerInDbm=25, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
#2023-07-10T12:58:45.5666792+02:00 GPI Event Port: 1 went: low at 2023-07-10T12:58:45.5666305+02:00
#2023-07-10T12:58:45.5667442+02:00 GPI Event Port: 1 went: low at 2023-07-10T12:58:45.5667256+02:00
#2023-07-10T12:58:45.5667655+02:00 GPI Event Port: 1 went: low at 2023-07-10T12:58:45.5667571+02:00
#2023-07-10T12:58:45.5667830+02:00 GPI Event Port: 1 went: low at 2023-07-10T12:58:45.5667757+02:00
#2023-07-10T12:58:45.6466940+02:00 GPI Event Port: 1 went: high at 2023-07-10T12:58:45.6463215+02:00
#2023-07-10T12:58:45.6467453+02:00 GPI Event Port: 1 went: high at 2023-07-10T12:58:45.6467317+02:00
#2023-07-10T12:58:45.6467640+02:00 GPI Event Port: 1 went: high at 2023-07-10T12:58:45.6467567+02:00
#2023-07-10T12:58:45.6468343+02:00 GPI Event Port: 1 went: high at 2023-07-10T12:58:45.6467746+02:00
2023-07-10T12:58:45.6004100+02:00;AD3830770CCDD0AD383002AA;;1;-56,5;865,7;169.254.1.1;;
2023-07-10T12:58:45.6004100+02:00;AD3830770CCDD0AD383002AA;;1;-56,5;865,7;169.254.1.1;;
2023-07-10T12:58:45.6004100+02:00;AD3830770CCDD0AD383002AA;;1;-56,5;865,7;169.254.1.1;;
2023-07-10T12:58:45.6004100+02:00;AD3830770CCDD0AD383002AA;;1;-56,5;865,7;169.254.1.1;;
2023-07-10T12:58:45.6035870+02:00;AD3830770CCDD0AD38300333;;1;-62,5;865,7;169.254.1.1;;
2023-07-10T12:58:45.6035870+02:00;AD3830770CCDD0AD38300333;;1;-62,5;865,7;169.254.1.1;;
2023-07-10T12:58:45.6035870+02:00;AD3830770CCDD0AD38300333;;1;-62,5;865,7;169.254.1.1;;
2023-07-10T12:58:45.6035870+02:00;AD3830770CCDD0AD38300333;;1;-62,5;865,7;169.254.1.1;;
2023-07-10T12:58:45.6093160+02:00;AD3830770CCDD0AD38300337;;1;-58;865,7;169.254.1.1;;
2023-07-10T12:58:45.6093160+02:00;AD3830770CCDD0AD38300337;;1;-58;865,7;169.254.1.1;;
2023-07-10T12:58:45.6093160+02:00;AD3830770CCDD0AD38300337;;1;-58;865,7;169.254.1.1;;
2023-07-10T12:58:45.6093160+02:00;AD3830770CCDD0AD38300337;;1;-58;865,7;169.254.1.1;;
