// 10/07/2023 13:14:00
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=5, Population=32, PowerInDbm=25, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
#2023-07-10T13:14:02.5482556+02:00 GPI Event Port: 1 went: low at 2023-07-10T13:14:02.5478626+02:00
#2023-07-10T13:14:02.5483605+02:00 GPI Event Port: 1 went: low at 2023-07-10T13:14:02.5483024+02:00
#2023-07-10T13:14:02.5483875+02:00 GPI Event Port: 1 went: low at 2023-07-10T13:14:02.5483769+02:00
#2023-07-10T13:14:02.5484100+02:00 GPI Event Port: 1 went: low at 2023-07-10T13:14:02.5483982+02:00
#2023-07-10T13:14:02.6274949+02:00 GPI Event Port: 1 went: high at 2023-07-10T13:14:02.6272672+02:00
#2023-07-10T13:14:02.6275424+02:00 GPI Event Port: 1 went: high at 2023-07-10T13:14:02.6275287+02:00
#2023-07-10T13:14:02.6275599+02:00 GPI Event Port: 1 went: high at 2023-07-10T13:14:02.6275511+02:00
#2023-07-10T13:14:02.6275709+02:00 GPI Event Port: 1 went: high at 2023-07-10T13:14:02.6275667+02:00
2023-07-10T13:14:02.5580310+02:00;AD3830770CCDD0AD383003F7;;1;-69;865,7;169.254.1.1;;
2023-07-10T13:14:02.5580310+02:00;AD3830770CCDD0AD383003F7;;1;-69;865,7;169.254.1.1;;
2023-07-10T13:14:02.5580310+02:00;AD3830770CCDD0AD383003F7;;1;-69;865,7;169.254.1.1;;
2023-07-10T13:14:02.5580310+02:00;AD3830770CCDD0AD383003F7;;1;-69;865,7;169.254.1.1;;
2023-07-10T13:14:02.5617910+02:00;AD3830770CCDD0AD383001E6;;1;-68,5;865,7;169.254.1.1;;
2023-07-10T13:14:02.5617910+02:00;AD3830770CCDD0AD383001E6;;1;-68,5;865,7;169.254.1.1;;
2023-07-10T13:14:02.5617910+02:00;AD3830770CCDD0AD383001E6;;1;-68,5;865,7;169.254.1.1;;
2023-07-10T13:14:02.5617910+02:00;AD3830770CCDD0AD383001E6;;1;-68,5;865,7;169.254.1.1;;
2023-07-10T13:14:02.5649890+02:00;AD3830770CCDD0AD383002D7;;1;-68;865,7;169.254.1.1;;
2023-07-10T13:14:02.5649890+02:00;AD3830770CCDD0AD383002D7;;1;-68;865,7;169.254.1.1;;
2023-07-10T13:14:02.5649890+02:00;AD3830770CCDD0AD383002D7;;1;-68;865,7;169.254.1.1;;
2023-07-10T13:14:02.5649890+02:00;AD3830770CCDD0AD383002D7;;1;-68;865,7;169.254.1.1;;
