// 11/01/2024 15:02:32
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=5, Population=32, PowerInDbm=31, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
#2024-01-11T15:02:35.0385337+01:00 GPI Event Port: 1 went: low at 2024-01-11T15:02:35.0384155+01:00
#2024-01-11T15:02:35.1578610+01:00 GPI Event Port: 1 went: high at 2024-01-11T15:02:35.1578347+01:00
2024-01-11T15:02:35.1066200+01:00;AD3830770CCDD0AD3830032D;;1;-65;865,7;169.254.1.1;;
2024-01-11T15:02:35.1097630+01:00;AD3830770CCDD0AD38300229;;1;-70;865,7;169.254.1.1;;
2024-01-11T15:02:35.1129870+01:00;AD3830770CCDD0AD383001C4;;1;-63,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1168820+01:00;AD3830770CCDD0AD38300310;;1;-72,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1207130+01:00;AD3830770CCDD0AD38300285;;1;-67;865,7;169.254.1.1;;
2024-01-11T15:02:35.1243970+01:00;AD3830770CCDD0AD383003B3;;1;-72;865,7;169.254.1.1;;
2024-01-11T15:02:35.1281560+01:00;AD3830770CCDD0AD3830025B;;1;-67;865,7;169.254.1.1;;
2024-01-11T15:02:35.1349080+01:00;AD3830770CCDD0AD383002AA;;1;-67,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1394570+01:00;AD3830770CCDD0AD3830046D;;1;-74,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1445290+01:00;AD3830770CCDD0AD383003AE;;1;-69,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1478180+01:00;AD3830770CCDD0AD3830033B;;1;-73;865,7;169.254.1.1;;
2024-01-11T15:02:35.1510290+01:00;AD3830770CCDD0AD38300247;;1;-72,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1541940+01:00;AD3830770CCDD0AD38300232;;1;-69;865,7;169.254.1.1;;
2024-01-11T15:02:35.1573910+01:00;AD3830770CCDD0AD383001D7;;1;-74;865,7;169.254.1.1;;
2024-01-11T15:02:35.1632610+01:00;AD3830770CCDD0AD3830022B;;1;-73,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1789460+01:00;AD3830770CCDD0AD383002DA;;2;-72,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1846810+01:00;AD3830770CCDD0AD38300217;;2;-69;865,7;169.254.1.1;;
2024-01-11T15:02:35.1892210+01:00;AD3830770CCDD0AD383001F8;;2;-72,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.1961740+01:00;AD3830770CCDD0AD383002B0;;2;-69;865,7;169.254.1.1;;
2024-01-11T15:02:35.1993730+01:00;AD3830770CCDD0AD38300330;;2;-69,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.2038930+01:00;AD3830770CCDD0AD383001DD;;2;-70,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.2078120+01:00;AD3830770CCDD0AD38300342;;2;-70;865,7;169.254.1.1;;
2024-01-11T15:02:35.2110030+01:00;AD3830770CCDD0AD383002B8;;2;-70,5;865,7;169.254.1.1;;
2024-01-11T15:02:35.2142920+01:00;AD3830770CCDD0AD3830034A;;2;-73,5;865,7;169.254.1.1;;
