// 28/11/2023 15:18:50
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
#2023-11-28T15:18:53.3940919+01:00 GPI Event Port: 1 went: low at 2023-11-28T15:18:53.3939583+01:00
2023-11-28T15:18:53.4860550+01:00;AD3830770CCDD0AD3830023D;;1;-63,5;865,7;169.254.1.1;;
2023-11-28T15:18:53.4931270+01:00;AD3830770CCDD0AD3830029B;;1;-63;865,7;169.254.1.1;;
2023-11-28T15:18:53.4953420+01:00;AD3830770CCDD0AD38300299;;1;-69;865,7;169.254.1.1;;
2023-11-28T15:18:53.4964510+01:00;AD3830770CCDD0AD383001E4;;1;-68;865,7;169.254.1.1;;
2023-11-28T15:18:53.4984070+01:00;AD3830770CCDD0AD3830046D;;1;-68;865,7;169.254.1.1;;
2023-11-28T15:18:53.5054780+01:00;AD3830770CCDD0AD3830025B;;1;-67,5;865,7;169.254.1.1;;
2023-11-28T15:18:53.5100780+01:00;AD3830770CCDD0AD383001F2;;1;-66;865,7;169.254.1.1;;
2023-11-28T15:18:53.5148680+01:00;AD3830770CCDD0AD383002B8;;1;-69,5;865,7;169.254.1.1;;
2023-11-28T15:18:53.5187180+01:00;AD3830770CCDD0AD383001EC;;1;-69,5;865,7;169.254.1.1;;
2023-11-28T15:18:53.5242320+01:00;AD3830770CCDD0AD383001F8;;1;-72;865,7;169.254.1.1;;
2023-11-28T15:18:53.5281180+01:00;AD3830770CCDD0AD383003AE;;1;-70;865,7;169.254.1.1;;
2023-11-28T15:18:53.5698460+01:00;AD3830770CCDD0AD3830033B;;1;-71;865,7;169.254.1.1;;
2023-11-28T15:18:53.5889500+01:00;AD3830770CCDD0AD383001FF;;1;-71;865,7;169.254.1.1;;
#2023-11-28T15:18:53.6500274+01:00 GPI Event Port: 1 went: high at 2023-11-28T15:18:53.6499892+01:00
2023-11-28T15:18:53.6184840+01:00;AD3830770CCDD0AD38300229;;1;-71,5;865,7;169.254.1.1;;
2023-11-28T15:18:53.6228760+01:00;AD3830770CCDD0AD38300250;;1;-74;865,7;169.254.1.1;;
2023-11-28T15:18:53.6261120+01:00;AD3830770CCDD0AD383001D4;;1;-72,5;865,7;169.254.1.1;;
